Can the CSP support legal hold requests?,"Yes. On Request, Chronus can preserve data to support legal hold request.",
Do you ensure that McKinsey data is not disclosed when satisfying subpoena or civil discovery requests related to other tenants?,Yes. To be discussed during the set up. ,
Would you inform McKinsey when you are providing Law Enforcement access to McKinsey data?,Yes. To be discussed during the set up. ,
Do you insist on seeing a court order before providing access to McKinsey data?,Yes. To be discussed during the set up. ,
Do you have datacenters in various geographic jurisdictions?,Yes. Chronus Software can be hosted in either US or European data centers. ,
Do you transfer data between various geographic jurisdictions for any purpose? ,"No. Data hosted in US data center will not be transferred to EU, and data hosted in EU will not be transferred to US.",
Can you ensure specific data is hosted and maintained in specific countries and never copied to other locations?,Yes,
Can you ensure specific data is hosted and maintained in specific countries and never supported from other locations?,No. Chronus Customer Success team and Support staff are located in US and Inda.,
Can Tenants define how their data is transported and through which legal jurisdictions?,"No. Tenents can choose where the data is stored, but cannot dictate the legal jurisdictions of data transport.",
Do you allow a customer to select a specific location for the use and/or storage of the customer’s data?,Yes,
Do you provide any technical enforcement to prevent a customer’s data from moving through or to a customer proscribed location?,Yes,
"Do you enforce strict change management controls (including appropriate review, approval, and testing) for changes to production applications and servers?","Yes. Every change to Chronus information systems is subject to Chronus Change Management policy as below:
- A formal written change request must be submitted for both scheduled and unscheduled change.
- Change request should indicate urgency of fix, include results of test performed, review comments for security implications and rollback procedures 
- Change affecting access to information systems must be scheduled within the maintenance window agreed with the customers.
- Each change request must receive formal approval from change management committee, information system owner and information system security officer before proceeding with the change.
- Customer notification must be completed as appropriate.
- Change Review must be completed whether successful or not.
- Change Management Log must be maintained for all changes

A Change Management Committee, appointed by Chronus Leadership, meets regularly to review change requests and to ensure that change reviews and communications are being satisfactorily performed.
",
Do you disclose all system or control changes relevant to McKinsey data? ,No.Chronus does not share system/control changes with the customers.,
Do you have a formal Configuration Management program that covers the development and maintenance of standard server/device configurations (e.g. hardening standards)? ,"Yes. Chronus configuration management process incudes hardening of the systems and proactive approach to monitoring as outlined below.

All critical systems including the ones which handle Customer data is hardened by configuring to comply with Security Configuration baselines which incorporate security best practices like removing unnecessary accounts, protocols, services, logging and analysis of critical system activities, antivirus protection etc. Periodic server scanning is done to check for vulnerabilities like improper user rights, weak password rules, incorrect file permissions etc. 


Chronus implements a defense-in-depth strategy for protection from malicious code like virus and malware. The deployed controls are of preventive, detective and corrective variety. The controls are policies, procedures and technology, which are applied in a layered manner at network, host and user levels: 

- Installing and centrally managing antivirus software at each critical information end point (firewalls, email servers) and at each workstation and server. The software shall be configured to check all files automatically on access, downloads, and email. 

- Installing updates to antivirus software and signature files at each critical information entry point promptly without requiring that end users specifically request the update. 

- Configuring the software to prevent users from disabling it or modifying configuration settings. 

- Installing security patches promptly.


In addition, Chronus information security policy stipulates a proactive security monitoring process and access management as below:

- Activity and access logging is enabled by default on systems as part of compliance with secure baseline configuration. 

- Logs from systems are consolidated on an ongoing basis in a centralized data store whose access is restricted.

- Collected logs are analyzed and suspected activities are immediately reported and handled as security incidents according to Chronus Security Incident Report procedures.

- Regular host scanning and ongoing host based intrusion detection systems are deployed
",
"Can you respond to information requests for client assessments around data storage and/or operational procedures, etc. as many times as needed to support client agreements and fix any issues uncovered in the assessment to client satisfaction?",Yes. Chronus will respond to information requests to support client agreement using commercially reasonable efforts.,
"Do you allow audits by McKinsey or in some cases by McKinsey's clients, including site visits? ",Yes.,
Is it possible to similarly audit your vendors to ensure vendor supply chain security?,No.Chronus will not be able to facilitate Audit of Vendors Facility (AWS),
Can you agree for including client-specific audit criteria?,No. But Can be discussed based on specific criteria and situation,
Can you enforce same audit requirements with sub-contractors / 3rd-party IT services providers?,No. Can be discussed based on specific criteria and situation,
Can you remediate identified audit findings at client's request?,"Yes, upon mutual agreement to remediate the item.",
Can you restrict McKinsey data access only to staff (employees or contractors) who are US Citizens?,Yes. Customer success team can be comprised of US Citizens. Technical operations team include members who are not US Citizens.,
Can you prevent access to data by 3rd parties without client's written consent?,Yes. Chronus will notify McKinsey of new 3rd party access requirements to provide services to McKinsey to support client agreement.,
"Which technical and organizational measures are taken for the physical access control, especially for legitimating of authorized personnel? / How do you ensure that unauthorized persons gain no access to areas with data processing systems and equipment?","Chronus Mentor platform for Global Foundries is hosted on AWS (Amazon Web Services) datacenter.

AWS’s world-class, highly secure data centers utilize state-of-the art electronic surveillance and multi-factor access control systems. Physical access is strictly controlled both at the perimeter and at building ingress points by professional security staff utilizing video surveillance, intrusion detection systems, and other electronic means.

For more details, Please refer to AWS Security information at http://aws.amazon.com/security and https://d0.awsstatic.com/whitepapers/aws-security-whitepaper.pdf",
How do you control access to data storage and back up media?,"Chronus Mentor platform for Global Foundries is hosted on AWS (Amazon Web Services) datacenter.

AWS’s world-class, highly secure data centers utilize state-of-the art electronic surveillance and multi-factor access control systems. Physical access is strictly controlled both at the perimeter and at building ingress points by professional security staff utilizing video surveillance, intrusion detection systems, and other electronic means.

For more details, Please refer to AWS Security information at http://aws.amazon.com/security and https://d0.awsstatic.com/whitepapers/aws-security-whitepaper.pdf",
"Access control systems, e.g. door locking systems, identification card reader, key system and key allocation;","Chronus Mentor platform for Global Foundries is hosted on AWS (Amazon Web Services) datacenter.

AWS’s world-class, highly secure data centers utilize state-of-the art electronic surveillance and multi-factor access control systems. Physical access is strictly controlled both at the perimeter and at building ingress points by professional security staff utilizing video surveillance, intrusion detection systems, and other electronic means.

For more details, Please refer to AWS Security information at http://aws.amazon.com/security and https://d0.awsstatic.com/whitepapers/aws-security-whitepaper.pdf",
"Access control within premises; office building; buildings with data storage equipment, hardware and server; data storage for the back ups","Chronus Mentor platform for Global Foundries is hosted on AWS (Amazon Web Services) datacenter.

AWS’s world-class, highly secure data centers utilize state-of-the art electronic surveillance and multi-factor access control systems. Physical access is strictly controlled both at the perimeter and at building ingress points by professional security staff utilizing video surveillance, intrusion detection systems, and other electronic means.

For more details, Please refer to AWS Security information at http://aws.amazon.com/security and https://d0.awsstatic.com/whitepapers/aws-security-whitepaper.pdf",
"Access control within and beyond the office / work hours, e.g. security guards, gatekeeper, alarm / surveillance systems.","Chronus Mentor platform for Global Foundries is hosted on AWS (Amazon Web Services) datacenter.

AWS’s world-class, highly secure data centers utilize state-of-the art electronic surveillance and multi-factor access control systems. Physical access is strictly controlled both at the perimeter and at building ingress points by professional security staff utilizing video surveillance, intrusion detection systems, and other electronic means.

For more details, Please refer to AWS Security information at http://aws.amazon.com/security and https://d0.awsstatic.com/whitepapers/aws-security-whitepaper.pdf",
Is there restricted and monitored access to critical assets 24x7?,"Chronus Mentor platform for Global Foundries is hosted on AWS (Amazon Web Services) datacenter.

AWS’s world-class, highly secure data centers utilize state-of-the art electronic surveillance and multi-factor access control systems. Physical access is strictly controlled both at the perimeter and at building ingress points by professional security staff utilizing video surveillance, intrusion detection systems, and other electronic means.

For more details, Please refer to AWS Security information at http://aws.amazon.com/security and https://d0.awsstatic.com/whitepapers/aws-security-whitepaper.pdf",
"Please note do describe the security measures of the data centers, where controller’s data are stored, in detail","Chronus Mentor platform for Global Foundries is hosted on AWS (Amazon Web Services) datacenter.

AWS’s world-class, highly secure data centers utilize state-of-the art electronic surveillance and multi-factor access control systems. Physical access is strictly controlled both at the perimeter and at building ingress points by professional security staff utilizing video surveillance, intrusion detection systems, and other electronic means.

For more details, Please refer to AWS Security information at http://aws.amazon.com/security and https://d0.awsstatic.com/whitepapers/aws-security-whitepaper.pdf",
Which potential risk do you see?,"Chronus Mentor platform for Global Foundries is hosted on AWS (Amazon Web Services) datacenter.

AWS’s world-class, highly secure data centers utilize state-of-the art electronic surveillance and multi-factor access control systems. Physical access is strictly controlled both at the perimeter and at building ingress points by professional security staff utilizing video surveillance, intrusion detection systems, and other electronic means.

For more details, Please refer to AWS Security information at http://aws.amazon.com/security and https://d0.awsstatic.com/whitepapers/aws-security-whitepaper.pdf",
Which risks were already identified?,"Chronus Mentor platform for Global Foundries is hosted on AWS (Amazon Web Services) datacenter.

AWS’s world-class, highly secure data centers utilize state-of-the art electronic surveillance and multi-factor access control systems. Physical access is strictly controlled both at the perimeter and at building ingress points by professional security staff utilizing video surveillance, intrusion detection systems, and other electronic means.

For more details, Please refer to AWS Security information at http://aws.amazon.com/security and https://d0.awsstatic.com/whitepapers/aws-security-whitepaper.pdf",
How do you minimize these risks?,"Chronus Mentor platform for Global Foundries is hosted on AWS (Amazon Web Services) datacenter.

AWS’s world-class, highly secure data centers utilize state-of-the art electronic surveillance and multi-factor access control systems. Physical access is strictly controlled both at the perimeter and at building ingress points by professional security staff utilizing video surveillance, intrusion detection systems, and other electronic means.

For more details, Please refer to AWS Security information at http://aws.amazon.com/security and https://d0.awsstatic.com/whitepapers/aws-security-whitepaper.pdf",
Which technical and organizational measures are implemented concerning user identification and authentication? / How do you ensure that Controller’s data processing systems cannot be used without authorization?,"Security testing will be performed to assess both technical vulnerabilities and business logic flaws. Technical vulnerabilities include command execution, information disclosure, content spoofing, and cross-site scripting. Business logic flaws include authentication and authorization related vulnerabilities, and logical attacks including denial of service.
Security testing will also focus on data access based on roles and privileges.",
"Password requirements & complexity, e.g. password protection incl. procedure for initial registration, change frequency, required minimum length of the password, special characters etc.","Passwords complexity and requirements can be configured to meet all the security standards according to the needs of Global Foundries. Complexity, Frequency, account lockout are some of the security features for password protection.",
Do you maintain a password policy?,Yes.,
"Automatisms for blocking of passwords and other security mechanisms, such as blockage by ‘screen savers’ / access systems after a specific time without any usage or after a specific number of incorrect log- in tries etc.","Yes, Chronus Mentor provides for account lockout feature after a certain number of unsuccessful attempts.",
Do you use group account passwords?,No,
Keeping of administrator-password? / ‘Super-user’ password?,Administrators follow the same password policies.,
"Other methods? (Biometric control devices, electronic signature, Chip cards etc.)",No,
Logging of access data (logon / logoff) incl. user information?,"Yes, all user actions are logged.",
"Is logging of activities and performed administration tasks/changes available, incl. user information, date and time?",Activity and access logging is enabled by default on systems as part of compliance with secure baseline configuration and they include user information and date and time.,
Precaution measures to prevent logging manipulations,Logs from systems are consolidated on an ongoing basis in a centralized data store whose access is restricted only to Security auditors. It cannot be manipulated.,
How long do you keep logs and audit trails? Can you keep them as long as Controller desires?,Audit logs are retained for 1 year. Logs related to security incidents are never purged and retained forever.,
"Can we have dedicated storage of logs and audit trails, and if so, how?","No, all the logs and trails are stored in a data store with AES-256 encryption at rest.",
"Can processor ensure that the evident presented in the logs are permissible in court if prosecution is required? Encoding of data storage mediums, especial of ‚mobile‘ data storage mediums/hard disks","As part of Chronus Incident Response plan, diagnostic data is preserved which can be used for investigation scenarios like forensic investigation ",
Firewall / Security updates how often performed?,"Security updates are deployed every month during the scheduled maintenance period. Emergency fixes, critical security patches are implemented when available",
What security measures do you have to mitigate Advance Persistent Threats (APT),"Chronus routinely monitors the Department of Homeland Security’s Computer Emergency Response Team (CERT) website for threats and vulnerabilities maintained at http://www.us-cert.gov/cas/techalerts/index.html 

Chronus will also be in touch with special interest groups (e.g., information security forums) that facilitate sharing of security-related information (e.g., threats, vulnerabilities, and latest security technologies)",
Which potential risk do you see?,None,
Which risks were already identified?,None,
How do you minimize these risks?,N/A,
"How is ensured that only persons entitled to use a Controller’s data processing system gain access only to such Controller’s data as they are entitled to access in accordance with their access rights? / How is ensured that Controller’s data cannot be read, copied, modified or deleted during processing or use and after storage without authorization.","Permissions: Using access control lists (ACLs) to determine who can access data in the application and what they can do with it. Privileges are allocated on need-to-use basis; privileges are allocated only after formal authorization process, without which the data cannot be accessed.",
The authorization concept as well as the definition and assignment of the access rights,"Access is granted to specific individuals only for compelling operational needs and during emergencies. Access requests are reviewed, approved and audited by the Information Security Administrator and Director of Operations. Separation of duties and principle of least privilege criteria are applied. Review includes the script and tools to be used during the access. Access is allowed via two-factor authentication and is encrypted.",
"The implementation of the authorization and access rights (e.g. controlled via profiles, roles, transactions and objects)",See above.,
The differentiation of the authorizations and access rights ( e.g. for analysis and reporting / data input / data changes / deletion ),"Separation of duties is one of the key access controls enforced by Chronus Information Security policy to minimize the possibility that any one individual would have the necessary authority or systems access to be able to engage in fraudulent activity. 
System owners are not allowed to be system administrators and vice versa
Developers are not allowed to be System administrators and vice versa
System auditors are not allowed to be System administrators and vice versa",
Supervision and logging / Analysis and storage of loggings,"Activity and access logging is enabled by default on systems as part of compliance with secure baseline configuration. 
Logs from systems are consolidated on an ongoing basis in a centralized data store whose access is restricted.
Collected logs are analyzed and suspected activities are immediately reported and handled as security incidents according to Chronus Incident Response procedures.",
Access control especially for mobile data disks / external hard disks / memory sticks / SD cards etc.),Chronus information security policy prevents employees from connecting personally owned mobile computing or storage devices. Security controls are in place to ensure that only Chronus approved devices can connect to the network.,
"Under what conditions might third parties, including government agencies, have access to Controller’s data?","As part of Chronus Incident Response plan, only diagnostic data is preserved which can be used for investigation scenarios",
How do you ensure that Controller’s data is not disclosed to your other clients or third parties in case of audits?,"The following security architecture is used to achieve data isolation between different customers (tenants) 
1. Filtering: Using an intermediary layer between a tenant and a data source that acts like a sieve, ensuring that data corresponding to that tenant is returned. 
2. Permissions: Using access control lists (ACLs) to determine who can access data in the application and what they can do with it. ",
"Do you allow remote access? If so, what types of remote connections are available to your cloud resources and for which cases? What are the security measures in place?","Chronus Information security policy enforces that production data can be accessed only from Chronus office locations. 

The AWS network hosting the data is configured so that SSH access is allowed only from approved set of public IPs owned by Chronus office networks. Network ACLs and Security groups features of AWS are used to implement this. ",
Which potential risk do you see?,None,
Which risks were already identified?,None,
How do you minimize these risks?,N/A,
"That Controller’s data cannot be read, copied, changed or deleted by unauthorized persons during electronic transfer or during physical transport or during data handling & storage.","Customer Information is secured both at rest and transit. Communication with Chronus Services is secured via a high-grade 2048-bit SSL encryption, and Data at REST is protected using AES 256 encryption. Chronus interconnects and configures individual intrusion detection tools into a system-wide intrusion detection system using common protocols. Within Chronus, boundary protection of IT resources is accomplished by the installation and operation of controlled interfaces (e.g., proxies, gateways, routers, firewall, and encrypted tunnels). Controlled interfaces, when used in concert with a variety of additional security controls (e.g., intrusion detection systems, personnel background checks, security guards, data encryption, and physical security barriers), provide an added level of assurance that unauthorized personnel will be unable to access departmental automated systems. All back-up databases are encrypted using AES 256.",
"That it can be determined, in which systems and during which process steps and trigger points a transfer of Controller’s data is defined.",See above.,
Do you allow controllers to define acceptable geographical locations for data routing or resource instantiation?,"Yes, Currently, we support only two regions - US east and Europe",
"Measures for transport, transfer, transmission, data storage (manual or electronic) e.g. by encoding/ VPN = Virtual Private Network/ electronic signature, logging, transport lock","Communication with Chronus Services is secured via a high-grade 2048-bit SSL encryption.
Chronus Mentor Platform for Global Foundries is hosted in AWS Virtual Private Cloud which is protected using advanced security features of AWS such as security groups (aka firewalls) and network access control lists. Inbound and outbound traffic filtering is done at both server and subnet level. Only HTTPS, HTTP, SSH and SMTP protocols will be enabled appropriately. Rest of the protocols and ports will be disabled.",
"Which types of transfer/transmissions are used (e.g. via email, Internet, WLAN, mail stop / courier of any manual transport) and how is the transfer/transmission protected against access by unauthorized persons?",Communication with Chronus Services is secured via a high-grade 2048-bit SSL encryption.,
"Which security loggings and -mechanisms do you use for the processing and transmission of Controller’s data (especially important to protect risk data e.g. credit card data, bank account data, IP data)?","Customer Information is secured both at rest and transit. Communication with Chronus Services is secured via a high-grade 2048-bit SSL encryption, and Data at REST is protected using AES 256 encryption",
Do you allow controllers to specify which of your geographic locations their data is allowed to move into/out of (to address legal jurisdictional considerations based on where data is stored vs. accessed)?,"Yes, Currently, we support only two regions - US east and Europe",
"Please describe your encryption methods and the encryption complexity used. How the encryption keys are managed, stored and secured. Who keeps the private key; can the keys be split between the controller and processor?","Customer Information is secured both at rest and transit. Communication with Chronus Services is secured via a high-grade 2048-bit SSL encryption, and Data at REST is protected using AES 256 encryption",
"Is network segregation between internet, partners, internal networks and different customers ensured?","Yes, it is ensured",
Which measures are applied for application security (e.g. to prevent application layer exploit)?,Chronus Information Security Policies are based on information security guidance from National Institute of Standards and Technology [NIST] publications and best practices within the security community.,
What measures are in place to detect a compromise or intrusion,"All Chronus systems are protected by anti-virus and malware protection software which are configured with continuous monitoring and daily signature updates.
Host-based intrusion detection system that performs log analysis, integrity checks, policy monitoring, real time alerting and active response which enables Chronus to mitigate the risks associated with denial of service attacks.",
Which kind of mobile devices are used for which type of tasks and which security measures are applied for such devices?,Mobile devices are only used for testing purposes. Chronus information security policy prevents employees from connecting personally owned mobile computing or storage devices. Security controls are in place to ensure that only Chronus approved devices can connect to the network.,
Which potential risk do you see?,None,
Which risks were already identified?,None,
How do you minimize these risks?,N/A,
"How do you ensure, that it can be subsequently reviewed and determined, if and by whom Controller’s data were entered, changed or deleted in the data processing systems/databases?","Access is granted to specific individuals only for compelling operational needs and during emergencies. Access requests are reviewed, approved and audited by the Information Security Administrator and Director of Operations. Separation of duties and principle of least privilege criteria are applied. Review includes the script and tools to be used during the access. Access is allowed via two-factor authentication and is encrypted.",
"Measures for a subsequent review / determination, if and by whom Controller’s data were entered, changed or deleted in the data processing systems/databases.",See above.,
Logging systems and log files analysis systems and procedures,"Access and Activity logging is enabled by default on all systems to track critical events like login failures, account creation etc as part of continuous security monitoring. Logs from systems are consolidated on an ongoing basis. Collected logs are analyzed and suspected activities are immediately reported and handled as security incidents according to Chronus Security Incident Report procedures.",
Logging system for outworkers and home office workers,N/A,
Access rights to log files,Management shall review users’ access rights at regular intervals using a formal process. Only authorized users can access Chronus Mentor by one of the supported authentications methods.,
Retention schedules for log files,Audit logs are retained for 1 year. Logs related to security incidents are never purged and retained forever.,
"Documentation of Controller’s data input, processing and handling procedures / work instructions","Yes, the procedure is completely documented",
Which potential risk do you see?,None,
Which risks were already identified?,None,
How do you minimize these risks?,N/A,
How do you ensure that Controller’s/your Client’s data are processed by the contracted company (as data processor) only according the instructions given by your company (as a data controller).,N/A,
Measures (technical/organizational) for appointment of the different competencies and responsibilities between data controller [= your company] and data processor [= in section B) mentioned subcontractor, please specify per subcontractor if more than one used],N/A
Appropriate contractual clauses and duration of contract,N/A,
Criteria of subcontractor selection,N/A,
Monitoring of contract fulfillment,N/A,
Which potential risk do you see?,N/A,
Which risks were already identified?,N/A,
How do you minimize these risks?,N/A,
How do you ensure that Controller’s data are protected against accidental destruction or loss?,"Chronus conducts regular back up of Customer Data to support business continuity. We use RDS for incremental backups and mysqldump utility for full backups. We retain full database backup for up to 90 days. Backups are stored in AWS S3 storage, which are replicated across different geographical regions.

Please refer to Contingency Planning section of Chronus Information Security Policy and Business Continuity Plan documents for details",
Data availability,Company shall make the data available 99.9% of the time without any disruption.,
Measures for data back-up (physical / logical).,See Row #88,
Data storage- and Back-up procedures (e.g. back up of hard disks, incl. information about frequencies for generating of back-ups),See Row #88
Are regular reviews performed regarding functionality and completeness of the back-up mechanisms? Do you perform restoration tests?,The recovery procedures are tested regularly every 3 months to ensure that they stay upto date.,
"How are back-up data regarding unauthorized access, burglary, destruction (e.g. by water; fire) secured?","Since, our backups are replicated across regions every hour, we have a complete business continuity plan for region-wise disaster also.",
Electrical power supply and overvoltage protection,"According to AWS, the data center electrical power systems are designed to be fully redundant and maintainable without impact to
operations, 24 hours a day, and seven days a week. Uninterruptible Power Supply (UPS) units provide back-up power in
the event of an electrical failure for critical and essential loads in the facility. Data centers use generators to provide
back-up power for the entire facility",
Separated storages for data storage mediums,Not applicable,
"Protection against fire, water / flood, storm etc. (e.g. by fire protection installations, smoke- or fire alarm, sprinkler system, fire-proof cabinets, smoking ban, water protection installations, air conditioning system, server room/cabinets","According to AWS, Automatic fire detection and suppression equipment has been installed to reduce risk. The fire detection system utilizes
smoke detection sensors in all data center environments, mechanical and electrical infrastructure spaces, chiller rooms
and generator equipment rooms. These areas are protected by either wet-pipe, double-interlocked pre-action, or
gaseous sprinkler systems.

In addition to that, since, our backups are replicated across regions every hour, we have a complete business continuity plan for region-wise disaster also.",
Anti-virus systems / Firewall / Protection systems (hardware / software),"Chronus Mentor is hosted in AWS Virtual Private Cloud which is protected using advanced security features of AWS such as security groups (aka firewalls) and network access control lists. Inbound and outbound traffic filtering is done at both server and subnet level. Only HTTPS, HTTP, SSH and SMTP protocols will be enabled appropriately. Rest of the protocols and ports will be disabled.",
Emergency plan / Disaster recovery plan / Estimated disaster recovery time after system breakdown till recovery of normal operation,"Please refer to Contingency Planning section of Chronus Information Security Policy and Business Continuity Plan documents for details.
The Recovery Time Objective in the case of disaster is 60 minutes.",
System availability,Company shall make the system available 99.9% of the time without any disruption.,
Can you provide availability historical data?,Chronus can provide historical availability data on request,
"What is your downtime plan (e.g. for service upgrades, patches, etc.)? How do you plan downtimes? / Will Controller be informed about downtimes?",See SLA doc attached.,
"What is your peak load, and do you have enough capacity for such a load?","Yes, we always have room for 50% more capacity than our peak load.",
What service-level guarantee can you offer?,See SLA doc attached.,
What service-level guarantee can you offer under disaster recovery conditions?,See SLA doc attached.,
Which potential risk do you see?,None,
Which risks were already identified?,None,
How do you minimize these risks?,N/A,
How is ensured that Controller’s data collected for different purposes can be processed separately?,"The following security architecture is used to achieve data isolation between different customers (tenants) 

1. Filtering: Using an intermediary layer between a tenant and a data source that acts like a sieve, ensuring that data corresponding to that tenant is returned.

2. Permissions: Using access control lists (ACLs) to determine who can access data in the application and what they can do with it.",
"Measures for separated data processing (storage, changing, deletions, data transfer) of data required for different contract purposes?",See above.,
"How is separation of different customer data /"" client management"" ensured?",See above.,
"If dedicated infrastructure is desired, can you ensure it is isolated? If so, how?",Chronus also supports deployments based on private cloud with dedicated data server instances for data isolation (Additional cost may apply),
How is ensured that Controller’s data are processed only according agreed and permitted purposes defined by the Controller?,The process is documented in Chronus Information Security Policies(attached),
Do you have the capability to restrict the storage of customer data to specific countries or geographic locations?,We only support US-east and Europe regions for restricting storage access,
"Separation of functions & duties (e.g. Productive system / test system; Administration, Processing, Maintenance)","Chronus maintains separate and distinct development, test and staging, quality assurance and production environments. Testing is carried out only with test data that is free of Daimler confidential information. Production data is never used in development, test and quality assurance environments.",
Which potential risk do you see?,None,
Which risks were already identified?,None,
How do you minimize these risks?,N/A,
What is your testing and acceptance procedure for changes to the application / network / security measures?,"Every change to Chronus information systems is subject to Chronus Change Management policy as below:
- A formal written change request must be submitted for both scheduled and unscheduled change.
- Change request should indicate urgency of fix, include results of test performed, review comments for security implications and rollback procedures 
- Change affecting access to information systems must be scheduled within the maintenance window agreed with the customers.
- Each change request must receive formal approval from change management committee, information system owner and information system security officer before proceeding with the change.
- Customer notification must be completed as appropriate.
- Change Review must be completed whether successful or not.
- Change Management Log must be maintained for all changes

A Change Management Committee, appointed by Chronus Leadership, meets regularly to review change requests and to ensure that change reviews and communications are being satisfactorily performed.",
Which potential risk do you see?,None,
Which risks were already identified?,None,
How do you minimize these risks?,N/A,
How do you secure user IDs and access credentials?,"Chronus has a comprehensive Information Security Management Program and Policy, which ensures the security and privacy of customer data through a strong suite of Management, Operational and Technical controls. The passwords are cryptographically hashed and stored in the database. 

Customer Information is also secured both at rest and transit. Communication with Chronus Services is secured via a high-grade 2048-bit SSL encryption, and Data at REST is protected using AES 256 encryption",
"Can you integrate directly with Controller’s directories, and if so, how?",Through data feeds.,
"Can you support Single Sign On (SSO), and if so, which standards?","Yes, Chronus Mentor authentication supports Single Sign On (SSO) integration with services like CAS, Open SSL, SOAP and SAML 2.0.",
"Can you support 2FA, and if so, please provide the details.",Not yet,
Which potential risk do you see?,None.,
Which risks were already identified?,None.,
How do you minimize these risks?,N/A,
What is your procedure for handling a data security breach?,"Chronus has a formal incident Response policy/process to deal with different type of incidents including data breaches, published vulnerability, denial of service attacks etc. Please refer the Chronus Corporation Incidence Response Plan for more details. ",
Is ensured that your vendors have incident response procedures in place that do not violate our own incident response requirements. How?,"Yes, through SOC reports.",
How are the controllers involved during the incident?,"Upon commencing work for Chronus, all employees and third party users will be provided a briefing of security requirements, policies in place, and their responsibilities with security. In addition, specific role related training are provide to the individuals to carry out role related security responsibilities. Employees with access to the system are validated with their understanding for compliance at least annually. ",
Do you provide the controller the ability to declare a disaster?,N/A,
Does your incident response plan comply with industry standards for legally admissible chain-of-custody management processes and controls?,Yes.,
Does your incident response process have the capability to produce legally admissible forensic data collection and analysis techniques?,"As part of Chronus Incident Response plan, diagnostic data is preserved which can be used for investigation scenarios. In addition audit data can be utilized. ",
Are you capable of supporting litigation holds (freeze of data from a specific point in time) for a specific tenant without freezing other tenant data?,Yes.,
Can you ensure that tools used in the root cause analysis are able to preserve evidence for admission into court (if required)?,Yes,
Which potential risk do you see?,None,
Which risks were already identified?,None,
How do you minimize these risks?,N/A,
What are your procedures for disposal of data storage media (including back up media)?,"In the event a customer chooses to either terminate or not renew the Chronus Mentor Services Agreement, customer will be notified to save the necessary data. Access to program will be disabled and the data will be deleted from Chronus servers after receiving an official confirmation that customer has saved the necessary data. Typically, this activity need to be completed within 30 days of terminating the agreement or earlier. Note that there is no recovery option once the data has been deleted. Residual copies of deleted data may remain on backup media and this data disappears as old backup media gets overwritten with newer backups ",
What is your routine for deletion of Controller’s data (productive devices / back up media)? Are the media dedicated to clients?,See above.,
Is the erasure service performed by a third party? Please provide details about Service Provider used.,No,
"Please describe how access is controlled during destruction / disposal process, in case of physical disposal of media.",N/A,
Do you maintain records about erasure?,Yes.,
What is your procedure and which options can you offer for returning and erasure of controller’s data after termination of the ordered service?,"In the event a customer chooses to either terminate or not renew the Chronus Mentor Services Agreement, customer will be notified to save the necessary data. Access to program will be disabled and the data will be deleted from Chronus servers after receiving an official confirmation that customer has saved the necessary data. Typically, this activity need to be completed within 30 days of terminating the agreement or earlier. Note that there is no recovery option once the data has been deleted. Residual copies of deleted data may remain on backup media and this data disappears as old backup media gets overwritten with newer backups ",
Which potential risk do you see?,None,
Which risks were already identified?,None,
How do you minimize these risks?,N/A,
How long has your company been in existence? And how long to you provide this service to customers? ,Chronus has been in business since 2007. ,
"How many customers do you serve? Where they are the located (Europe/ Asia/ US etc.?) If possible, please provide customer names/references. ","Chronus has over 130 customers located all over the world inluding India, Australia, and Germany.",
How many offices / locations do you have worldwide? – And where? (Data centers ),Data center locations: US East & Europe.,
Where is the headquarters located?,"Seattle, WA",
"In which locations will you collect, process, storage the ‘GLOBALFOUNDRIES data’. Please specify and provide the addresses.",Amazon data center(US east),
How are the responsibilities as well as the deputy arrangements defined? / How is ensured that the deputies are appropriate trained? ,"Upon commencing work for Chronus, all employees and third party users will be provided a briefing of security requirements, policies in place, and their responsibilities with security. In addition, specific role related training are provided to the individuals to carry out role related security responsibilities.   ",
Are employees obliged to the data secrecy or are they otherwise trained regarding Controller’s data protection including technical and organizational requirements? Is a regular training/instruction performed?  Frequency of the trainings/instructions + records maintained?,Employees with access to the system are validated with their understanding for compliance at least annually. ,
Do you perform background checks on all relevant personnel? How extensive?,"All applicants of employment are screened before starting work. Screening criteria is based on position risk categorization including verification of employment history, education & certifications, and references checks. Separation of duties is one of the key access controls enforced by Chronus Information Security policy to minimize the possibility that any one individual would have the necessary authority or systems access to be able to engage in fraudulent activity. ",
Do you document employee access to Controller’s data?,Yes.,
"Is a documented IT security policy, data privacy guideline, data protection concept etc. in place? If possible, please provide copies. ","Yes, please see Chronus Information Security Policy (attached)",
"Do you have a program in place that includes the ability to monitor changes to the regulatory requirements in relevant jurisdictions, adjust your security program for changes to legal requirements, and ensure compliance with relevant regulatory requirements?",Yes.,
Are (internal and external) audits/ reviews performed on a regular basis? Please describe which audits/reviews are performed and how often? (E.g. SOX audits/ by independent third parties / customers)? ,No.,
